source,target,interaction_freq,last_interaction,interaction_freq_normalized
3437,3625,152,2023-10-06 00:00:00,0.19764397905759165
3437,3664,9,2023-10-09 00:00:00,0.010471204188481676
3437,3701,273,2023-05-12 00:00:00,0.356020942408377
3437,3506,369,2023-09-15 00:00:00,0.48167539267015713
3437,3662,215,2023-01-31 00:00:00,0.28010471204188486
3437,3469,279,2023-03-16 00:00:00,0.36387434554973824
3437,3973,153,2023-12-11 00:00:00,0.19895287958115185
3437,3666,295,2023-05-08 00:00:00,0.3848167539267016
3437,3618,125,2023-05-29 00:00:00,0.162303664921466
3437,3443,381,2023-02-02 00:00:00,0.4973821989528796
3437,3872,90,2023-02-18 00:00:00,0.11649214659685865
3437,3685,283,2023-06-24 00:00:00,0.3691099476439791
3437,3850,367,2023-10-15 00:00:00,0.4790575916230367
3437,3591,409,2023-09-16 00:00:00,0.5340314136125655
3437,3714,73,2023-06-08 00:00:00,0.09424083769633508
3437,3811,211,2023-02-19 00:00:00,0.274869109947644
3437,3626,119,2023-06-22 00:00:00,0.15445026178010474
3437,3634,58,2023-04-28 00:00:00,0.07460732984293195
3437,3512,116,2023-02-15 00:00:00,0.15052356020942412
3437,3859,16,2023-10-04 00:00:00,0.01963350785340314
3437,3727,98,2023-06-23 00:00:00,0.12696335078534032
3437,3756,446,2023-03-13 00:00:00,0.5824607329842932
3437,3772,468,2023-09-29 00:00:00,0.6112565445026178
3437,3476,71,2023-08-06 00:00:00,0.09162303664921466
3437,3519,203,2023-05-31 00:00:00,0.26439790575916233
3437,3454,457,2023-07-21 00:00:00,0.5968586387434555
3437,3754,354,2023-10-28 00:00:00,0.46204188481675396
3437,3738,55,2023-09-12 00:00:00,0.07068062827225131
3437,3910,401,2023-04-24 00:00:00,0.5235602094240838
3437,3796,437,2023-11-12 00:00:00,0.5706806282722513
3437,3446,323,2023-01-06 00:00:00,0.42146596858638746
3437,3835,408,2023-09-28 00:00:00,0.5327225130890052
3437,3725,497,2023-08-12 00:00:00,0.6492146596858639
3437,3783,218,2023-02-05 00:00:00,0.28403141361256545
3437,3769,267,2023-09-24 00:00:00,0.3481675392670157
3437,3977,486,2023-10-28 00:00:00,0.6348167539267016
3437,3590,106,2023-10-13 00:00:00,0.137434554973822
3437,3629,384,2023-09-05 00:00:00,0.5013089005235603
3437,3897,81,2023-03-18 00:00:00,0.10471204188481675
3437,3908,19,2023-10-18 00:00:00,0.02356020942408377
3437,3979,358,2023-12-02 00:00:00,0.4672774869109948
3437,3773,307,2023-12-10 00:00:00,0.40052356020942415
3437,3903,414,2023-02-11 00:00:00,0.5405759162303665
3437,3957,14,2023-01-12 00:00:00,0.017015706806282723
3437,3899,143,2023-12-09 00:00:00,0.18586387434554977
3437,3655,247,2023-12-10 00:00:00,0.32198952879581155
3437,3940,445,2023-03-07 00:00:00,0.581151832460733
3437,3913,208,2023-12-30 00:00:00,0.2709424083769634
3437,3759,7,2023-11-24 00:00:00,0.007853403141361258
3437,3571,168,2023-02-26 00:00:00,0.218586387434555
3437,3498,179,2023-11-26 00:00:00,0.2329842931937173
3437,3817,182,2023-05-14 00:00:00,0.23691099476439792
3437,3547,438,2023-12-10 00:00:00,0.5719895287958116
3437,3675,434,2023-01-16 00:00:00,0.5667539267015707
3437,3753,1,2023-06-08 00:00:00,0.0
3437,3478,334,2023-12-31 00:00:00,0.4358638743455498
3437,3887,55,2023-10-10 00:00:00,0.07068062827225131
3437,3537,296,2023-05-01 00:00:00,0.3861256544502618
3437,3483,67,2023-04-15 00:00:00,0.08638743455497383
3437,3848,366,2023-04-06 00:00:00,0.4777486910994765
3437,3441,86,2023-05-09 00:00:00,0.11125654450261781
3437,3541,97,2023-08-21 00:00:00,0.12565445026178013
3437,3543,44,2023-02-10 00:00:00,0.05628272251308901
3437,3784,409,2023-08-29 00:00:00,0.5340314136125655
3437,3844,122,2023-10-27 00:00:00,0.15837696335078535
3437,3536,471,2023-11-15 00:00:00,0.6151832460732984
3437,3661,96,2023-09-09 00:00:00,0.12434554973821992
3437,3672,493,2023-07-18 00:00:00,0.643979057591623
3437,3582,90,2023-03-16 00:00:00,0.11649214659685865
3437,3771,65,2023-05-13 00:00:00,0.08376963350785341
3437,3911,397,2023-02-09 00:00:00,0.5183246073298429
3437,3864,358,2023-01-01 00:00:00,0.4672774869109948
3437,3594,246,2023-01-20 00:00:00,0.32068062827225136
3437,3700,286,2023-10-19 00:00:00,0.37303664921465973
3437,3538,332,2023-11-28 00:00:00,0.43324607329842935
3437,3965,243,2023-09-05 00:00:00,0.3167539267015707
3437,3840,495,2023-03-13 00:00:00,0.6465968586387435
3437,3696,319,2023-11-07 00:00:00,0.4162303664921466
3437,3941,134,2023-08-10 00:00:00,0.17408376963350788
3437,3597,13,2023-02-25 00:00:00,0.015706806282722512
3437,3526,424,2023-04-25 00:00:00,0.5536649214659686
3437,3819,8,2023-05-18 00:00:00,0.009162303664921467
3437,3579,224,2023-04-21 00:00:00,0.29188481675392675
3437,3925,413,2023-03-09 00:00:00,0.5392670157068062
3437,3814,70,2023-03-08 00:00:00,0.09031413612565445
3437,3647,405,2023-02-16 00:00:00,0.5287958115183246
3437,3688,474,2023-07-12 00:00:00,0.6191099476439791
3437,3658,2,2023-07-05 00:00:00,0.0013089005235602095
3437,3452,463,2023-06-18 00:00:00,0.6047120418848168
3437,3496,185,2023-11-18 00:00:00,0.24083769633507857
3437,3481,357,2023-03-11 00:00:00,0.4659685863874346
3437,3749,295,2023-12-26 00:00:00,0.3848167539267016
3437,3751,436,2023-03-06 00:00:00,0.569371727748691
3437,3827,391,2023-01-02 00:00:00,0.5104712041884817
3437,3777,145,2023-10-25 00:00:00,0.1884816753926702
3437,3881,409,2023-09-03 00:00:00,0.5340314136125655
3437,3809,469,2023-06-06 00:00:00,0.612565445026178
3437,3703,451,2023-01-04 00:00:00,0.5890052356020943
3437,3598,246,2023-11-12 00:00:00,0.32068062827225136
3437,3524,232,2023-03-03 00:00:00,0.30235602094240843
3437,3865,26,2023-08-09 00:00:00,0.032722513089005235
3437,3871,176,2023-10-16 00:00:00,0.22905759162303668
3437,3670,268,2023-01-24 00:00:00,0.34947643979057597
3437,3531,481,2023-10-26 00:00:00,0.6282722513089005
3437,3720,426,2023-07-24 00:00:00,0.556282722513089
3437,3564,78,2023-03-22 00:00:00,0.10078534031413613
3437,3607,477,2023-09-04 00:00:00,0.6230366492146597
3437,857,415,2023-03-15 00:00:00,0.5418848167539267
3437,3459,87,2023-01-28 00:00:00,0.11256544502617802
3437,3875,234,2023-05-16 00:00:00,0.3049738219895288
3437,3723,67,2023-09-07 00:00:00,0.08638743455497383
3437,3818,205,2023-01-31 00:00:00,0.2670157068062827
3437,3489,277,2023-09-10 00:00:00,0.36125654450261785
3437,3665,285,2023-09-24 00:00:00,0.37172774869109954
3437,3742,455,2023-01-12 00:00:00,0.5942408376963351
3437,3849,382,2023-01-13 00:00:00,0.4986910994764398
3437,3507,331,2023-10-09 00:00:00,0.43193717277486915
3437,3560,72,2023-05-30 00:00:00,0.09293193717277487
3437,3691,483,2023-11-25 00:00:00,0.6308900523560209
3437,3580,351,2023-11-07 00:00:00,0.45811518324607337
3437,3532,451,2023-11-01 00:00:00,0.5890052356020943
3437,3834,93,2023-11-23 00:00:00,0.12041884816753927
3437,3970,464,2023-11-05 00:00:00,0.606020942408377
3437,3461,326,2023-06-17 00:00:00,0.4253926701570681
3437,3585,184,2023-04-07 00:00:00,0.23952879581151834
3437,3581,168,2023-07-26 00:00:00,0.218586387434555
3437,3565,26,2023-01-07 00:00:00,0.032722513089005235
3437,3942,307,2023-04-28 00:00:00,0.40052356020942415
3437,3472,452,2023-03-08 00:00:00,0.5903141361256544
3437,3572,446,2023-07-11 00:00:00,0.5824607329842932
3437,3955,389,2023-05-26 00:00:00,0.5078534031413613
3437,3959,137,2023-06-27 00:00:00,0.1780104712041885
3437,3467,155,2023-05-17 00:00:00,0.20157068062827227
3437,3963,194,2023-09-11 00:00:00,0.25261780104712045
3437,3566,280,2023-04-25 00:00:00,0.36518324607329844
3437,3681,479,2023-05-17 00:00:00,0.6256544502617801
3437,3898,410,2023-08-02 00:00:00,0.5353403141361256
3437,3755,336,2023-05-12 00:00:00,0.4384816753926702
3437,3520,224,2023-08-20 00:00:00,0.29188481675392675
3437,3901,274,2023-01-22 00:00:00,0.3573298429319372
3437,3631,1,2023-01-01 00:00:00,0.0
3437,3654,264,2023-03-05 00:00:00,0.3442408376963351
3437,3445,418,2023-01-27 00:00:00,0.5458115183246073
3437,3936,1,2023-12-14 00:00:00,0.0
3437,3689,434,2023-01-24 00:00:00,0.5667539267015707
3437,3632,184,2023-04-30 00:00:00,0.23952879581151834
3437,3678,202,2023-05-19 00:00:00,0.26308900523560214
3437,3904,306,2023-02-18 00:00:00,0.3992146596858639
3437,3880,383,2023-04-09 00:00:00,0.5
3437,3548,151,2023-08-13 00:00:00,0.19633507853403143
3437,3922,51,2023-01-19 00:00:00,0.06544502617801047
3437,3588,293,2023-12-16 00:00:00,0.38219895287958117
3437,3765,26,2023-12-21 00:00:00,0.032722513089005235
3437,3928,320,2023-06-06 00:00:00,0.4175392670157068
3437,3961,270,2023-08-22 00:00:00,0.35209424083769636
3437,3744,290,2023-09-03 00:00:00,0.3782722513089006
3437,567,454,2023-02-03 00:00:00,0.5929319371727748
3437,3806,266,2023-01-23 00:00:00,0.3468586387434555
3437,3447,410,2023-02-11 00:00:00,0.5353403141361256
3437,3694,483,2023-11-26 00:00:00,0.6308900523560209
3437,3444,313,2023-06-24 00:00:00,0.4083769633507854
3437,3733,347,2023-12-26 00:00:00,0.4528795811518325
3437,3704,274,2023-01-12 00:00:00,0.3573298429319372
3437,698,234,2023-01-01 00:00:00,0.3049738219895288
3437,3932,390,2023-02-11 00:00:00,0.5091623036649214
3437,3539,429,2023-06-17 00:00:00,0.5602094240837696
3437,3746,424,2023-06-16 00:00:00,0.5536649214659686
3437,3846,245,2023-01-03 00:00:00,0.31937172774869116
3437,3717,385,2023-10-02 00:00:00,0.5026178010471204
3437,3946,492,2023-03-30 00:00:00,0.6426701570680629
3437,3770,122,2023-01-22 00:00:00,0.15837696335078535
3437,3575,421,2023-11-14 00:00:00,0.5497382198952879
3437,3619,469,2023-07-31 00:00:00,0.612565445026178
3437,3839,445,2023-04-11 00:00:00,0.581151832460733
3437,3606,352,2023-03-17 00:00:00,0.45942408376963356
3437,3673,68,2023-01-10 00:00:00,0.08769633507853404
3437,3816,80,2023-05-14 00:00:00,0.10340314136125654
3437,3854,197,2023-11-01 00:00:00,0.2565445026178011
3437,3781,334,2023-08-05 00:00:00,0.4358638743455498
3437,3952,75,2023-03-11 00:00:00,0.0968586387434555
3437,3939,394,2023-02-13 00:00:00,0.5143979057591623
3437,3732,372,2023-05-19 00:00:00,0.4856020942408377
3437,3439,435,2023-07-04 00:00:00,0.5680628272251309
3437,3637,413,2023-01-04 00:00:00,0.5392670157068062
3437,3477,484,2023-05-25 00:00:00,0.6321989528795812
3437,3879,411,2023-03-14 00:00:00,0.5366492146596858
3437,3808,216,2023-09-21 00:00:00,0.28141361256544506
3437,3589,336,2023-03-29 00:00:00,0.4384816753926702
3437,3699,169,2023-01-08 00:00:00,0.21989528795811522
3437,3653,264,2023-07-30 00:00:00,0.3442408376963351
3437,3686,226,2023-03-06 00:00:00,0.29450261780104714
348,436,210,2023-05-23 00:00:00,0.2735602094240838
348,428,390,2023-03-22 00:00:00,0.5091623036649214
348,450,23,2023-09-18 00:00:00,0.028795811518324606
348,531,416,2023-09-22 00:00:00,0.5431937172774869
348,538,457,2023-06-22 00:00:00,0.5968586387434555
348,404,489,2023-03-17 00:00:00,0.6387434554973822
348,565,450,2023-08-02 00:00:00,0.587696335078534
348,412,80,2023-11-10 00:00:00,0.10340314136125654
348,471,255,2023-07-30 00:00:00,0.33246073298429324
348,461,108,2023-11-10 00:00:00,0.14005235602094243
348,544,287,2023-06-06 00:00:00,0.37434554973821993
348,414,469,2023-11-30 00:00:00,0.612565445026178
348,465,452,2023-12-26 00:00:00,0.5903141361256544
348,546,466,2023-11-25 00:00:00,0.6086387434554974
348,547,133,2023-08-15 00:00:00,0.17277486910994766
348,475,152,2023-08-31 00:00:00,0.19764397905759165
348,446,470,2023-05-02 00:00:00,0.6138743455497382
348,536,115,2023-09-30 00:00:00,0.1492146596858639
348,398,285,2023-08-15 00:00:00,0.37172774869109954
348,367,133,2023-02-26 00:00:00,0.17277486910994766
348,452,237,2023-10-24 00:00:00,0.3089005235602095
348,560,222,2023-09-23 00:00:00,0.2892670157068063
348,493,136,2023-02-23 00:00:00,0.1767015706806283
348,361,280,2023-08-01 00:00:00,0.36518324607329844
348,359,397,2023-07-10 00:00:00,0.5183246073298429
348,402,452,2023-03-13 00:00:00,0.5903141361256544
348,520,157,2023-02-08 00:00:00,0.2041884816753927
348,567,485,2023-05-29 00:00:00,0.6335078534031413
348,542,202,2023-08-27 00:00:00,0.26308900523560214
348,510,480,2023-11-26 00:00:00,0.6269633507853403
348,521,407,2023-07-18 00:00:00,0.5314136125654451
348,559,265,2023-03-14 00:00:00,0.3455497382198953
348,557,136,2023-02-13 00:00:00,0.1767015706806283
348,376,192,2023-06-14 00:00:00,0.25000000000000006
348,555,145,2023-11-10 00:00:00,0.1884816753926702
348,500,40,2023-11-21 00:00:00,0.051047120418848166
348,469,265,2023-11-03 00:00:00,0.3455497382198953
348,516,280,2023-07-12 00:00:00,0.36518324607329844
348,378,298,2023-06-24 00:00:00,0.38874345549738226
348,482,76,2023-01-05 00:00:00,0.09816753926701571
348,418,164,2023-12-08 00:00:00,0.21335078534031415
348,506,194,2023-04-28 00:00:00,0.25261780104712045
348,514,427,2023-11-14 00:00:00,0.5575916230366492
348,545,494,2023-07-31 00:00:00,0.6452879581151832
348,525,59,2023-04-18 00:00:00,0.07591623036649214
348,484,151,2023-02-26 00:00:00,0.19633507853403143
348,492,178,2023-08-05 00:00:00,0.2316753926701571
348,479,340,2023-10-09 00:00:00,0.44371727748691103
348,373,140,2023-03-03 00:00:00,0.18193717277486912
348,483,130,2023-12-31 00:00:00,0.16884816753926704
348,173,333,2023-10-13 00:00:00,0.43455497382198954
348,549,298,2023-08-22 00:00:00,0.38874345549738226
348,460,465,2023-01-25 00:00:00,0.6073298429319371
348,517,135,2023-02-18 00:00:00,0.17539267015706808
348,395,470,2023-04-30 00:00:00,0.6138743455497382
348,370,206,2023-09-09 00:00:00,0.268324607329843
348,396,262,2023-04-26 00:00:00,0.3416230366492147
348,416,416,2023-12-01 00:00:00,0.5431937172774869
348,368,373,2023-05-23 00:00:00,0.486910994764398
348,503,272,2023-02-12 00:00:00,0.3547120418848168
348,423,99,2023-09-22 00:00:00,0.12827225130890055
348,457,201,2023-07-29 00:00:00,0.26178010471204194
348,477,433,2023-05-10 00:00:00,0.5654450261780105
348,524,315,2023-06-04 00:00:00,0.4109947643979058
348,364,352,2023-01-27 00:00:00,0.45942408376963356
348,441,142,2023-05-15 00:00:00,0.18455497382198954
348,400,335,2023-11-29 00:00:00,0.43717277486911
348,548,188,2023-03-26 00:00:00,0.24476439790575918
348,515,240,2023-10-13 00:00:00,0.31282722513089006
348,434,151,2023-04-19 00:00:00,0.19633507853403143
348,496,398,2023-11-22 00:00:00,0.5196335078534031
348,382,444,2023-05-23 00:00:00,0.5798429319371727
348,474,24,2023-06-12 00:00:00,0.03010471204188482
348,451,358,2023-03-14 00:00:00,0.4672774869109948
348,409,182,2023-12-26 00:00:00,0.23691099476439792
348,526,187,2023-06-24 00:00:00,0.243455497382199
348,363,7,2023-07-16 00:00:00,0.007853403141361258
348,371,483,2023-07-03 00:00:00,0.6308900523560209
348,420,49,2023-09-07 00:00:00,0.06282722513089005
348,432,228,2023-12-28 00:00:00,0.2971204188481676
348,448,426,2023-09-17 00:00:00,0.556282722513089
348,563,306,2023-06-27 00:00:00,0.3992146596858639
348,508,478,2023-06-30 00:00:00,0.6243455497382199
348,440,494,2023-08-10 00:00:00,0.6452879581151832
348,444,11,2023-04-06 00:00:00,0.013089005235602096
348,523,104,2023-03-14 00:00:00,0.1348167539267016
348,561,356,2023-04-03 00:00:00,0.4646596858638744
348,365,198,2023-05-24 00:00:00,0.2578534031413613
348,507,300,2023-07-03 00:00:00,0.39136125654450266
348,397,449,2023-05-12 00:00:00,0.5863874345549738
348,439,168,2023-09-30 00:00:00,0.218586387434555
348,497,363,2023-03-19 00:00:00,0.47382198952879584
348,513,321,2023-01-24 00:00:00,0.41884816753926707
348,387,259,2023-09-22 00:00:00,0.3376963350785341
348,408,65,2023-07-08 00:00:00,0.08376963350785341
348,512,13,2023-02-01 00:00:00,0.015706806282722512
348,394,399,2023-11-04 00:00:00,0.5209424083769634
348,419,399,2023-01-21 00:00:00,0.5209424083769634
348,527,98,2023-03-11 00:00:00,0.12696335078534032
348,443,487,2023-10-12 00:00:00,0.6361256544502618
348,453,185,2023-02-06 00:00:00,0.24083769633507857
348,403,138,2023-11-22 00:00:00,0.17931937172774873
348,504,278,2023-08-10 00:00:00,0.36256544502617805
348,422,366,2023-07-07 00:00:00,0.4777486910994765
348,413,395,2023-11-23 00:00:00,0.5157068062827225
348,495,387,2023-03-27 00:00:00,0.5052356020942408
348,553,77,2023-02-18 00:00:00,0.09947643979057592
348,458,97,2023-04-22 00:00:00,0.12565445026178013
348,426,122,2023-07-30 00:00:00,0.15837696335078535
348,540,96,2023-06-21 00:00:00,0.12434554973821992
348,470,389,2023-05-31 00:00:00,0.5078534031413613
348,519,365,2023-08-14 00:00:00,0.4764397905759163
348,511,476,2023-06-24 00:00:00,0.6217277486910995
348,556,415,2023-01-09 00:00:00,0.5418848167539267
348,558,254,2023-08-30 00:00:00,0.33115183246073304
348,372,396,2023-01-23 00:00:00,0.5170157068062827
348,392,358,2023-09-09 00:00:00,0.4672774869109948
348,445,393,2023-08-04 00:00:00,0.5130890052356021
348,417,283,2023-08-31 00:00:00,0.3691099476439791
348,566,117,2023-12-07 00:00:00,0.15183246073298431
348,353,130,2023-03-22 00:00:00,0.16884816753926704
348,490,455,2023-04-07 00:00:00,0.5942408376963351
348,464,254,2023-04-05 00:00:00,0.33115183246073304
348,552,278,2023-05-30 00:00:00,0.36256544502617805
348,488,387,2023-01-25 00:00:00,0.5052356020942408
348,374,460,2023-07-29 00:00:00,0.6007853403141361
348,476,82,2023-06-11 00:00:00,0.10602094240837696
348,533,227,2023-02-18 00:00:00,0.29581151832460734
348,355,284,2023-07-23 00:00:00,0.3704188481675393
348,463,138,2023-02-19 00:00:00,0.17931937172774873
348,388,97,2023-02-11 00:00:00,0.12565445026178013
348,438,100,2023-02-12 00:00:00,0.12958115183246074
348,442,82,2023-01-08 00:00:00,0.10602094240837696
348,375,22,2023-11-18 00:00:00,0.0274869109947644
348,491,88,2023-02-12 00:00:00,0.11387434554973823
348,354,490,2023-02-12 00:00:00,0.6400523560209425
348,543,275,2023-12-19 00:00:00,0.3586387434554974
348,456,275,2023-11-09 00:00:00,0.3586387434554974
348,455,398,2023-05-31 00:00:00,0.5196335078534031
348,366,460,2023-08-30 00:00:00,0.6007853403141361
348,467,140,2023-08-17 00:00:00,0.18193717277486912
348,572,368,2023-08-28 00:00:00,0.4803664921465969
348,539,142,2023-10-11 00:00:00,0.18455497382198954
348,424,164,2023-02-23 00:00:00,0.21335078534031415
348,537,111,2023-04-16 00:00:00,0.14397905759162305
348,391,300,2023-11-26 00:00:00,0.39136125654450266
348,425,369,2023-12-17 00:00:00,0.48167539267015713
348,360,198,2023-05-15 00:00:00,0.2578534031413613
348,421,383,2023-03-24 00:00:00,0.5
348,430,289,2023-01-09 00:00:00,0.3769633507853403
348,427,172,2023-07-23 00:00:00,0.22382198952879584
348,407,256,2023-07-17 00:00:00,0.33376963350785344
348,357,159,2023-10-26 00:00:00,0.2068062827225131
348,568,234,2023-08-06 00:00:00,0.3049738219895288
348,405,385,2023-10-02 00:00:00,0.5026178010471204
348,473,163,2023-01-05 00:00:00,0.21204188481675396
348,431,416,2023-02-18 00:00:00,0.5431937172774869
348,350,210,2023-06-29 00:00:00,0.2735602094240838
348,369,357,2023-05-17 00:00:00,0.4659685863874346
348,466,368,2023-11-04 00:00:00,0.4803664921465969
348,429,252,2023-08-24 00:00:00,0.3285340314136126
348,551,322,2023-10-04 00:00:00,0.42015706806282727
348,381,150,2023-11-30 00:00:00,0.19502617801047123
348,410,327,2023-09-28 00:00:00,0.4267015706806283
348,486,62,2023-10-31 00:00:00,0.07984293193717278
348,459,8,2023-04-10 00:00:00,0.009162303664921467
348,487,477,2023-09-23 00:00:00,0.6230366492146597
348,569,186,2023-12-16 00:00:00,0.24214659685863876
348,494,178,2023-09-01 00:00:00,0.2316753926701571
348,481,106,2023-03-30 00:00:00,0.137434554973822
348,502,244,2023-03-12 00:00:00,0.3180628272251309
348,570,411,2023-01-27 00:00:00,0.5366492146596858
348,362,250,2023-11-22 00:00:00,0.3259162303664922
348,198,220,2023-10-12 00:00:00,0.2866492146596859
348,399,45,2023-11-11 00:00:00,0.05759162303664922
348,352,44,2023-06-21 00:00:00,0.05628272251308901
348,489,346,2023-10-15 00:00:00,0.45157068062827227
348,389,316,2023-09-30 00:00:00,0.41230366492146603
348,501,50,2023-04-27 00:00:00,0.06413612565445026
348,564,7,2023-02-28 00:00:00,0.007853403141361258
348,454,123,2023-07-24 00:00:00,0.15968586387434558
348,351,144,2023-11-23 00:00:00,0.18717277486910996
348,435,133,2023-02-06 00:00:00,0.17277486910994766
348,437,5,2023-12-06 00:00:00,0.005235602094240838
348,528,240,2023-05-27 00:00:00,0.31282722513089006
348,518,91,2023-06-21 00:00:00,0.11780104712041885
348,380,244,2023-10-30 00:00:00,0.3180628272251309
348,390,181,2023-02-10 00:00:00,0.23560209424083772
348,462,276,2023-04-24 00:00:00,0.35994764397905765
348,532,62,2023-04-08 00:00:00,0.07984293193717278
348,498,91,2023-03-12 00:00:00,0.11780104712041885
348,509,290,2023-09-17 00:00:00,0.3782722513089006
348,554,222,2023-12-28 00:00:00,0.2892670157068063
348,449,30,2023-03-16 00:00:00,0.03795811518324607
348,541,44,2023-03-18 00:00:00,0.05628272251308901
348,415,134,2023-04-27 00:00:00,0.17408376963350788
348,571,195,2023-01-15 00:00:00,0.25392670157068065
348,480,77,2023-05-28 00:00:00,0.09947643979057592
348,468,391,2023-05-20 00:00:00,0.5104712041884817
348,406,102,2023-02-14 00:00:00,0.13219895287958117
348,505,32,2023-02-01 00:00:00,0.04057591623036649
348,433,87,2023-09-27 00:00:00,0.11256544502617802
348,478,285,2023-11-25 00:00:00,0.37172774869109954
348,349,118,2023-07-13 00:00:00,0.1531413612565445
348,535,54,2023-06-29 00:00:00,0.0693717277486911
348,385,114,2023-10-24 00:00:00,0.1479057591623037
348,534,413,2023-10-12 00:00:00,0.5392670157068062
348,562,152,2023-04-22 00:00:00,0.19764397905759165
348,529,374,2023-12-26 00:00:00,0.48821989528795817
348,522,133,2023-04-20 00:00:00,0.17277486910994766
348,485,65,2023-02-07 00:00:00,0.08376963350785341
348,34,323,2023-12-19 00:00:00,0.42146596858638746
348,356,344,2023-11-30 00:00:00,0.4489528795811519
348,411,65,2023-05-27 00:00:00,0.08376963350785341
348,384,450,2023-04-26 00:00:00,0.587696335078534
348,393,189,2023-04-29 00:00:00,0.2460732984293194
348,530,255,2023-06-23 00:00:00,0.33246073298429324
348,472,52,2023-07-21 00:00:00,0.06675392670157068
348,386,233,2023-04-19 00:00:00,0.30366492146596863
348,499,1,2023-01-25 00:00:00,0.0
348,379,391,2023-01-30 00:00:00,0.5104712041884817
348,401,202,2023-07-04 00:00:00,0.26308900523560214
348,377,16,2023-05-04 00:00:00,0.01963350785340314
348,383,343,2023-11-26 00:00:00,0.4476439790575917
3980,4038,113,2023-09-12 00:00:00,0.14659685863874347
3980,4014,101,2023-02-12 00:00:00,0.13089005235602097
3980,4032,104,2023-10-27 00:00:00,0.1348167539267016
3980,4027,337,2023-08-18 00:00:00,0.4397905759162304
3980,4019,284,2023-08-24 00:00:00,0.3704188481675393
3980,4026,417,2023-06-09 00:00:00,0.5445026178010471
3980,4023,335,2023-08-28 00:00:00,0.43717277486911
3980,4003,294,2023-11-14 00:00:00,0.3835078534031414
3980,4018,40,2023-09-07 00:00:00,0.051047120418848166
3980,3997,391,2023-07-20 00:00:00,0.5104712041884817
3980,4031,137,2023-11-08 00:00:00,0.1780104712041885
3980,4021,304,2023-11-22 00:00:00,0.3965968586387435
3980,3998,231,2023-10-24 00:00:00,0.3010471204188482
3980,4013,114,2023-12-31 00:00:00,0.1479057591623037
3980,4004,108,2023-07-09 00:00:00,0.14005235602094243
3980,4030,281,2023-03-24 00:00:00,0.3664921465968587
3980,3988,204,2023-12-09 00:00:00,0.26570680628272253
3980,3982,453,2023-02-05 00:00:00,0.5916230366492147
3980,4002,29,2023-08-27 00:00:00,0.03664921465968587
3980,4037,409,2023-12-03 00:00:00,0.5340314136125655
3980,4020,213,2023-11-07 00:00:00,0.2774869109947644
3980,3995,257,2023-08-29 00:00:00,0.33507853403141363
3980,3993,133,2023-10-14 00:00:00,0.17277486910994766
3980,3986,191,2023-03-18 00:00:00,0.2486910994764398
3980,4017,309,2023-09-25 00:00:00,0.40314136125654454
3980,3983,429,2023-02-12 00:00:00,0.5602094240837696
3980,3994,335,2023-06-30 00:00:00,0.43717277486911
3980,3999,367,2023-12-22 00:00:00,0.4790575916230367
3980,4005,360,2023-05-11 00:00:00,0.46989528795811525
3980,4009,361,2023-05-16 00:00:00,0.47120418848167545
3980,3991,489,2023-09-27 00:00:00,0.6387434554973822
3980,3989,437,2023-10-17 00:00:00,0.5706806282722513
3980,4011,334,2023-02-05 00:00:00,0.4358638743455498
3980,3992,92,2023-02-10 00:00:00,0.11910994764397906
3980,3981,48,2023-11-14 00:00:00,0.06151832460732985
3980,4000,318,2023-09-15 00:00:00,0.4149214659685864
3980,3985,319,2023-10-05 00:00:00,0.4162303664921466
3980,594,172,2023-07-06 00:00:00,0.22382198952879584
3980,3996,471,2023-02-25 00:00:00,0.6151832460732984
3980,4029,297,2023-10-12 00:00:00,0.387434554973822
3980,4001,406,2023-04-19 00:00:00,0.5301047120418848
3980,4025,224,2023-06-06 00:00:00,0.29188481675392675
3980,4016,468,2023-12-17 00:00:00,0.6112565445026178
3980,4034,185,2023-06-29 00:00:00,0.24083769633507857
3980,3990,173,2023-09-09 00:00:00,0.22513089005235604
3980,4036,85,2023-04-18 00:00:00,0.1099476439790576
3980,4033,130,2023-01-19 00:00:00,0.16884816753926704
3980,4007,396,2023-03-17 00:00:00,0.5170157068062827
3980,4028,391,2023-06-07 00:00:00,0.5104712041884817
3980,4012,73,2023-05-09 00:00:00,0.09424083769633508
3980,3987,22,2023-10-01 00:00:00,0.0274869109947644
3980,4006,199,2023-04-27 00:00:00,0.2591623036649215
414,650,426,2023-06-08 00:00:00,0.556282722513089
414,647,447,2023-09-08 00:00:00,0.5837696335078534
414,461,50,2023-07-27 00:00:00,0.06413612565445026
414,544,304,2023-08-26 00:00:00,0.3965968586387435
414,614,362,2023-03-30 00:00:00,0.47251308900523564
414,515,451,2023-12-23 00:00:00,0.5890052356020943
414,363,13,2023-02-28 00:00:00,0.015706806282722512
414,436,151,2023-07-28 00:00:00,0.19633507853403143
414,428,483,2023-10-26 00:00:00,0.6308900523560209
414,400,491,2023-02-14 00:00:00,0.6413612565445026
414,591,329,2023-09-29 00:00:00,0.42931937172774876
414,636,422,2023-07-02 00:00:00,0.5510471204188482
414,630,136,2023-04-14 00:00:00,0.1767015706806283
414,500,190,2023-12-14 00:00:00,0.2473821989528796
414,524,11,2023-09-01 00:00:00,0.013089005235602096
414,553,118,2023-11-13 00:00:00,0.1531413612565445
